Date,AAPL,NVDA,AMD
2024-12-30,-0.013263421394872132,0.0035033713767473884,-0.021966610323273295
2024-12-31,-0.007057804046603833,-0.023274381763307983,-0.013476000432689594
2025-01-02,-0.026235957722005487,0.029935192238478736,-0.0013246432725939616
2025-01-03,-0.0020094291642466233,0.04453767761715688,0.039293754464789776
2025-01-06,0.006738997147319958,0.034332270845125024,0.033341311426985154
2025-01-07,-0.011387776998101784,-0.06216956546738728,-0.017136249852623964
2025-01-08,0.0020230349963117344,-0.00021398860382726426,-0.04311635446647022
2025-01-10,-0.024103742475309553,-0.029976362541386803,-0.04760337817376936
2025-01-13,-0.010344148734474867,-0.01971902724600949,0.01103066846947609
2025-01-14,-0.00477817804434344,-0.011033623094376721,-0.010484174566426141
2025-01-15,0.019675915137548072,0.03400134520489595,0.03333622937947234
2025-01-16,-0.04040021104804048,-0.019597781338437703,-0.012670862409694283
2025-01-17,0.007535254651194867,0.030994954315076928,0.025498113650921583
2025-01-21,-0.03191584279123816,0.022656271298539643,0.0067511913469875395
2025-01-22,0.005345022645830477,0.04430889000747196,0.012021599896777202
2025-01-23,-0.00075945639860997,0.001019837965305026,-0.005737366339172989
2025-01-24,-0.0039346339600490055,-0.031245863202501445,-0.0016255248386581878
2025-01-27,0.0317802621637584,-0.16968166129583684,-0.0637414069935539
2025-01-28,0.03654391119791067,0.08925874280883361,-0.007303747080103173
2025-01-29,0.004616831579063785,-0.04101104751763607,0.027853204486086636
2025-01-30,-0.007394694472410257,0.007679913915184411,0.012867508784531134
2025-01-31,-0.006692159687602506,-0.03674288763212952,-0.024482615237812366
2025-02-03,-0.03385603719127683,-0.028400075626260124,-0.014489006894288226
2025-02-04,0.02100798629738443,0.0170581052605141,0.04576882393083492
2025-02-05,-0.0014175666042857138,0.05208595204005251,-0.06267780639137688
2025-02-06,0.0032262139998637807,0.030841776709040536,-0.016516368528152192
2025-02-07,-0.023968696488039565,0.009014671820166686,-0.023602088027253054
2025-02-10,0.0011872703149256036,0.02872780571286171,0.027147693051491117
2025-02-11,0.02183178748142156,-0.0057647015943705915,0.005611831085707397
2025-02-12,0.01827014749510436,-0.012500090498756777,0.005580582854161298
2025-02-13,0.01967323592804604,0.031645510696841184,0.0008055526038961425
2025-02-14,0.012710684479589673,0.026313901490975677,0.011537438008182743
2025-02-18,-0.0005314876576546501,0.0039611110103585645,0.010433247755045505
2025-02-19,0.001636168138018812,-0.0012195864266379974,0.0035877114673512622
2025-02-20,0.00392051404821725,0.00632054616498956,-0.004533998268302475
2025-02-21,-0.0011390436550645644,-0.04053964118684206,-0.02916704812526183
2025-02-24,0.006312374747486027,-0.030871030093152285,-0.02463005970531429
2025-02-25,-0.00024284399473972762,-0.02801654559656408,-0.038386842127920096
2025-02-26,-0.0270401234489549,0.036721189415900746,0.007502874049307051
2025-02-27,-0.012730935987990133,-0.08478062183786483,-0.04993312807148875
2025-02-28,0.019131905122169668,0.039700274867646934,0.003517219039367969
2025-03-03,-0.015754251313333967,-0.08693563097528534,-0.016322824388697255
2025-03-04,-0.0088223823459046,0.016920910491736496,0.025654042114908737
2025-03-05,-0.0008052953828132647,0.011294103313246984,0.009131495473402529
2025-03-06,-0.0017391944176556873,-0.05737424233671762,-0.027736793012804184
2025-03-07,0.01589256603004152,0.01917338863840712,0.014769844279308497
2025-03-10,-0.04847955156408401,-0.05067002434974799,-0.036686276490298986
2025-03-11,-0.02918941424893018,0.016638659885694684,0.0013453884560459262
2025-03-12,-0.017478699758893934,0.06427588684278285,0.041649428382845244
2025-03-13,-0.033643680889180905,-0.0013824046325388029,-0.026589942264430566
2025-03-14,0.018170585220316893,0.05269077286155177,0.029150959051668757
2025-03-17,0.002388888765495034,-0.01758858397271912,0.03585218454414796
2025-03-18,-0.006121457487563542,-0.034301020276589655,-0.010325979916579242
2025-03-19,0.011989226467345793,0.01810618173934242,0.026277665583692267
2025-03-20,-0.005296369796450651,0.008594312966242912,0.008566280748925958
2025-03-21,0.019476892079065333,-0.007002433555188814,-0.006533479113588814
2025-03-24,0.01127038115604373,0.03152085786021264,0.06961664658730116
2025-03-25,0.013681912241200633,-0.005930300539574662,0.008432139634071856
2025-03-26,-0.009921810242430995,-0.05741984028051117,-0.04024035550414207
2025-03-27,0.010472672988674825,-0.02048174492391408,-0.03212633484974958
2025-03-28,-0.02658036232816441,-0.015794689509740945,-0.0321612776005773
2025-03-31,0.019412618437147255,-0.01176255079775046,-0.004650294044341807
2025-04-01,0.0047720122743710736,0.016331403136604195,0.00038934121431832835
2025-04-02,0.0031363284814578396,0.0024512041565529774,0.0017513164751277177
2025-04-03,-0.09245620080797823,-0.07806555640509083,-0.08896655122538999
2025-04-04,-0.07288735766061138,-0.07357563065110018,-0.08571429268601372
2025-04-07,-0.0367342786061855,0.035309050363649064,-0.024720180664342672
2025-04-08,-0.04981823929192353,-0.013723783758059827,-0.06492109450980954
2025-04-09,0.1532885769098551,0.18722731737741682,0.23820480081192907
2025-04-10,-0.042393803760042426,-0.05912707604784995,-0.08405617201023685
2025-04-11,0.040594452856169694,0.03123545051380172,0.05298765207826617
2025-04-14,0.02205407661995684,-0.001983243879638774,0.011777285397755799
2025-04-15,-0.0018764431236599766,0.013458605333035445,0.008359798047908429
2025-04-16,-0.03893334435103357,-0.06871658210393738,-0.07345996361365725
2025-04-17,0.013949665806890499,-0.02871090421286615,-0.008947795982958362
2025-04-21,-0.019392813657033492,-0.04512751988054342,-0.02217145647321428
2025-04-22,0.03406502870124406,0.02043128478284051,0.00818144690989886
2025-04-23,0.02433161145205487,0.03862875854209724,0.04787847381333776
2025-04-24,0.018426164919435495,0.036218481339705066,0.04513775703733369
2025-04-25,0.004367221263343435,0.04303304661315366,0.023076111749832817
2025-04-28,0.004109375580146679,-0.020538729957531254,-0.0026901410463077147
2025-04-29,0.005091894749990278,0.002667140288505676,-0.0034236106768782415
2025-04-30,0.006107591790042166,-0.0009172426144508083,0.013429116680337971
2025-05-01,0.0038588738658813515,0.024697011377147415,-0.0071905183278279106
2025-05-02,-0.037361741757710676,0.025893752567861528,0.022245230128663973
2025-05-05,-0.03145849927117084,-0.005938879841819955,0.018117340393148496
2025-05-06,-0.0019106137620794605,-0.0024599836206665726,-0.019584388736740954
2025-05-07,-0.011384839554669735,0.03100226182829746,0.01764345787173327
2025-05-08,0.006318533035958307,0.002648247258562275,0.01335189647012025
2025-05-09,0.0052660880535218,-0.006134492736815433,0.011209433862899854
2025-05-12,0.06314616899655467,0.05443638732858269,0.0513419544604361
2025-05-13,0.010152280585241868,0.05634140672352639,0.04014054964522118
2025-05-14,-0.0028178257737542234,0.041637789460591934,0.046772205042252324
2025-05-15,-0.004144470399044975,-0.003768283011009288,-0.023190650090253895
2025-05-16,-0.0008985774907133148,0.004227554310089587,0.01895817328180538
2025-05-19,-0.01173908704907789,0.0012556128407235079,-0.020739099967143515
2025-05-20,-0.00919624836148425,-0.00877781753670237,-0.010719851406999603
2025-05-21,-0.023059121838798324,-0.019199270143613778,-0.012774245003506213
2025-05-22,-0.0036122485818445016,0.007814941336996561,-0.012047104261404318
2025-05-23,-0.03024427887573744,-0.011593830945518913,-0.003613056898082889
2025-05-27,0.025298317070217013,0.03206637110129407,0.03852778618495134
2025-05-28,0.0010488254734115632,-0.00509217230543435,-0.014839359152156839
2025-05-29,-0.00234507522388816,0.03249019870855574,0.0015062747477048166
2025-05-30,0.004501160816033689,-0.02916879492152613,-0.02034853974345574
2025-06-02,0.00423197959474253,0.016650659240576182,0.03522075118080603
2025-06-03,0.007783846649397574,0.027951580362848505,0.023379572270694426
2025-06-04,-0.002213746602105271,0.004956803561913636,0.010826053182948936
2025-06-05,-0.010797740805414291,-0.013599136278775292,-0.024371726640432412
2025-06-06,0.01639826694665114,0.01235798062035287,0.004321894627439704
2025-06-09,-0.012112562253018933,0.006421153087659004,0.047680530158531687
2025-06-10,0.00605607184084711,0.009324844536887644,0.012404456298324096
2025-06-11,-0.019193760456297837,-0.007780550753727966,-0.017039910017220605
2025-06-12,0.002112895022762018,0.01519287363387467,-0.02179296188665847
2025-06-13,-0.013805244367089187,-0.02089654330549573,-0.019746804539161444
2025-06-16,0.010028031208825672,0.019158985682296903,0.08806814226088067
2025-06-17,-0.014010719296581597,-0.003939507323248437,0.0056175258161350605
2025-06-18,0.004804743182752258,0.009436585181991752,-0.0024390052109786176
2025-06-20,0.02248450514132916,-0.011204218256069765,0.011436269162919066
2025-06-23,0.00248757334336136,0.0022244841977929752,0.010449128824796095
2025-06-24,-0.005955331300461331,0.02587220486170838,0.06829750516800503
2025-06-25,0.0062905831155934955,0.04334012120781927,0.035902632981737126
2025-06-26,-0.0027783626191049127,0.00460117118203951,0.0019525717657908892
2025-06-27,0.00039801477495893245,0.01761060284026872,0.0009048224487724355
2025-06-30,0.020340134193924886,0.0015214294336867162,-0.013281438665842193
2025-07-01,0.012916154224275056,-0.029685437548827576,-0.040803337104838744
2025-07-02,0.022230770203315764,0.025766450551919284,0.017706293816048158
2025-07-03,0.005225041050401336,0.013290914708366408,-0.00440370048756078
2025-07-07,-0.016857939297312052,-0.006903419543163314,-0.02255094284509862
2025-07-08,0.0002858039892503772,0.011122310703610028,0.022403592018476193
2025-07-09,0.005380715910463962,0.018000030517578036,0.0042809193624744335
2025-07-10,0.006014939675876629,0.007490184087241891,0.04154323999612819
2025-07-11,-0.005884835805047839,0.004996904539494196,0.01567698702431386
2025-07-14,-0.012028812490351148,-0.005153958611228138,-0.0012292902474535516
2025-07-15,0.0023488240612374867,0.04040951623121414,0.06407272131582009
2025-07-16,0.0050212956703405975,0.003925003989006859,0.028725668036568175
2025-07-17,-0.0006661853268702389,0.009511611888054494,0.0020614806801599883
2025-07-18,0.005523241182089356,-0.003410383456015187,-0.021320354659110086
2025-07-21,0.0061558702516160135,-0.005974124223762978,6.366333197171947e-05
2025-07-22,0.009036182474420285,-0.025382226511722283,-0.014522285218451447
2025-07-23,-0.0011660856188711044,0.022451056860480545,0.025400676349370155
2025-07-24,-0.0018211487803653226,0.01733227974601692,0.021872053918686074
2025-07-25,0.0005614197975087887,-0.001381406041071509,0.026832014770116652
2025-07-28,0.0007948746335069146,0.018731988472622474,0.04319097968812935
2025-07-29,-0.012987651582609505,-0.007015589777448761,0.021766663017303678
2025-07-30,-0.010507881543836084,0.021423337036675427,0.011665870361522446
2025-07-31,-0.007079622090835236,-0.007809500317440987,-0.017826288486239794
2025-08-01,-0.0250035932739211,-0.023331613034284993,-0.02614713104297728
2025-08-04,0.004792974350137147,0.036150119359707134,0.029586499250702003
2025-08-05,-0.0021146907604691068,-0.009666697184244843,-0.013972175799066622
2025-08-06,0.05090680618623611,0.006507369560503795,-0.06419598759758327
2025-08-07,0.03179364268982976,0.0075242788835858665,0.05689062688255975
2025-08-08,0.04235792328538146,0.010676509543432466,0.002088170667614575
2025-08-11,-0.008337416841468825,-0.0035030071173440813,-0.0027783962884999625
2025-08-12,0.010872441677679756,0.006041997793400977,0.01549801594998712
2025-08-13,0.01602441991019199,-0.008571780371412707,0.054129759279188505
2025-08-14,-0.0023571895917441354,0.0023680155473442266,-0.01881575347118425
2025-08-15,-0.005112133549474374,-0.00862546581346435,-0.01901079027036512
2025-08-18,-0.0030225698834628334,0.008645040648247893,-0.00771784778087381
2025-08-19,-0.001429259958971918,-0.0349980512578294,-0.05444530697809358
2025-08-20,-0.019734572779050663,-0.0013664626167051441,-0.008105710470002747
2025-08-21,-0.004911289931109564,-0.002394516439910399,-0.009019311512710404
2025-08-22,0.012716766064777785,0.017202022168933517,0.02473879193009454
2025-08-25,-0.0026343118159346535,0.010225248661501984,-0.02622790915926676
2025-08-26,0.009464667467088184,0.010900432347920486,0.019955891862486697
2025-08-27,0.00514590705653295,-0.0009352377452249705,0.0030609157398324705
2025-08-28,0.008980832210059075,-0.007874492767115715,0.008675862537423473
2025-08-29,-0.00180597769760249,-0.033246409247044806,-0.03529479703176819
2025-09-02,-0.010424735828844955,-0.019520002522982804,-0.001906152304534059
2025-09-03,0.038089848308826335,-0.0009368993046788843,-0.0011705423412576854
2025-09-04,0.005493343195739575,0.006095466971544283,-0.002097154051931671
2025-09-05,-0.00037532879451496193,-0.027030171796929903,-0.06582603583924618
2025-09-08,-0.007551410322323426,0.007723585517507514,0.0017864514592516034
2025-09-09,-0.0062847248414722445,-0.0055849471513360616,0.014530063371187563
